config_id,algorithm,per,noisy,seed,env_seed,phase,episode,reward,success,steps,invalid,revisit,route_cost,optimal_cost,excess_cost,optimality_ratio,route_risk,route_difficulty,route_distance,lane,goal_lane,start,goal,terminated,truncated
DQN,DQN,0,0,1,43,train,18,-135.62699999999992,0,60,1,53,356.27,75.43,,,2.443,8.306,1992.41,L08,L08,L08_WP007,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,19,-131.05399999999995,0,60,1,51,330.54,106.12,,,2.847,6.625,2008.01,L08,L02,L08_WP008,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,20,-132.011,0,60,1,51,340.11,102.87,,,2.825,8.874,1958.73,L02,L08,L02_WP009,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,21,-132.99799999999988,0,60,1,54,319.98,80.46,,,2.164,8.145,1988.47,L08,L08,L08_WP006,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,22,-119.60199999999995,0,60,0,46,316.02,120.47,,,2.75,8.38,1849.4,L02,L01,L02_WP005,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,23,-130.6379999999999,0,60,0,53,356.38,123.39,,,2.971,7.794,2231.09,L08,L02,L08_WP005,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,24,-127.36700000000002,0,60,3,48,223.67,70.51,,,2.446,8.776,1227.73,L02,L08,L02_WP015,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,25,65.55499999999999,1,25,0,18,114.45,35.97,78.48,3.1818,1.188,3.215,773.36,L02,L02,L02_WP015,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,26,-142.986,0,60,3,56,299.86,125.81,,,2.162,7.42,1753.07,L02,L01,L02_WP004,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,27,-138.85399999999998,0,60,3,51,308.54,97.73,,,2.821,7.947,1899.74,L02,L08,L02_WP010,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,28,99.314,1,1,0,0,4.86,4.86,0,1,0.045,0.153,31.36,L02,L02,L02_WP021,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,29,-114.57399999999998,0,60,0,49,235.74,66.31,,,2.946,9.181,1319.76,L02,L08,L02_WP016,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,30,-130.78500000000003,0,60,0,52,367.85,76.65,,,2.956,7.939,2127.43,L08,L02,L08_WP013,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,31,67.506,1,19,1,13,106.94,23.3,83.64,4.5897,0.933,2.444,618.04,L08,L08,L08_WP016,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,32,-127.62699999999997,0,60,2,45,306.27,123.25,,,3.009,9.559,1773.94,L02,L08,L02_WP005,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,33,42.88100000000001,1,40,1,24,201.19,78.58,122.61,2.5603,1.928,6.486,1196.16,L02,L02,L02_WP007,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,34,27.292999999999978,1,48,0,35,281.07,63.19,217.88,4.448,2.647,6.765,1780.98,L02,L02,L02_WP010,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,35,-126.20500000000001,0,60,1,52,272.05,36.51,,,3.759,7.86,1605.49,L08,L01,L08_WP019,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,36,-208.53599999999994,0,60,22,35,215.36,91.69,,,1.826,4.028,1297.03,L08,L08,L08_WP004,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,37,94.36399999999999,1,8,0,0,40.36,40.36,0,1,0.431,1.206,248.78,L02,L02,L02_WP014,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,38,-114.106,0,60,1,46,211.06,91.43,,,2.325,8.985,1154.83,L02,L08,L02_WP011,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,39,-120.831,0,60,2,49,198.31,67.73,,,2.251,8.978,1076.05,L02,L01,L02_WP015,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,40,87.68299999999999,1,13,0,1,87.17,83.52,3.65,1.0437,0.979,2.182,553.82,L02,L02,L02_WP006,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,41,90.97,1,6,1,0,28.3,28.3,0,1,0.322,0.719,171.98,L08,L08,L08_WP015,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,42,-121.054,0,60,2,50,190.54,51.09,,,3.587,8.903,1010.21,L02,L08,L02_WP019,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,43,89.47699999999999,1,12,0,2,61.23,51.51,9.72,1.1887,0.602,1.718,371.47,L02,L02,L02_WP012,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,44,-140.051,0,60,3,52,310.51,102.87,,,2.83,8.567,1900.24,L02,L08,L02_WP009,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,45,-126.95600000000003,0,60,3,51,189.56,53.15,,,2.184,8.875,1012.27,L02,L01,L02_WP018,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,46,-131.71400000000003,0,60,2,49,307.14,64.02,,,2.671,9.164,1791.45,L08,L01,L08_WP014,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,47,-115.612,0,60,1,48,206.12,80.66,,,2.289,9.103,1122.87,L02,L08,L02_WP013,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,48,-130.5539999999999,0,60,0,58,305.54,62.45,,,2.095,7.966,2022.02,L08,L08,L08_WP009,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,49,-132.88600000000002,0,60,4,53,178.86,36.62,,,2.046,8.673,947.61,L02,L01,L02_WP021,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,50,73.472,1,23,0,10,119.28,68.33,50.95,1.7456,1.205,3.826,706.24,L02,L02,L02_WP009,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,51,17.467000000000013,1,52,1,42,251.33,47.92,203.41,5.2448,2.935,8.711,1407.23,L08,L01,L08_WP017,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,52,40.191,1,33,1,29,192.09,11.19,180.9,17.1662,2.151,5.831,1101.79,L08,L08,L08_WP018,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,53,-128.7189999999999,0,60,0,53,337.19,106.12,,,2.902,6.611,2045.86,L08,L02,L08_WP008,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,54,-136.45499999999993,0,60,1,56,334.55,121.88,,,2.806,6.278,2013.82,L08,L01,L08_WP004,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,55,-125.61599999999997,0,60,1,46,326.16,108.21,,,2.956,9.302,1957.62,L02,L08,L02_WP008,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,56,-133.1359999999999,0,60,1,53,331.36,112.41,,,2.876,6.435,2012.23,L08,L02,L08_WP007,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,57,37.858999999999995,1,41,0,30,239.41,58.49,180.92,4.0932,2.658,7.125,1380.28,L08,L01,L08_WP015,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,58,-130.6509999999999,0,60,0,58,306.51,94.04,,,2.108,7.949,2022.01,L08,L02,L08_WP010,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,59,-112.34199999999998,0,60,0,40,303.42,113.12,,,3.087,9.846,1816.36,L02,L08,L02_WP007,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,60,-131.10799999999992,0,60,1,51,331.08,140.38,,,2.991,6.756,2010.53,L08,L02,L08_WP002,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,61,-162.18200000000004,0,60,0,58,621.82,36.98,,,2.213,8.504,3790.68,L08,L02,L08_WP020,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,62,28.92700000000002,1,54,2,30,202.73,115.28,87.45,1.7586,2.305,8.032,1132.69,L02,L01,L02_WP006,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,63,-130.5539999999999,0,60,0,58,305.54,92.64,,,2.095,7.966,2022.02,L08,L01,L08_WP009,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,64,-130.613,0,60,1,53,306.13,47.92,,,2.68,8.3,1718.84,L08,L01,L08_WP017,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,65,60.102,1,28,1,17,122.98,70.51,52.47,1.7441,1.115,4.096,713.08,L02,L08,L02_WP015,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,66,-137.5389999999999,0,60,1,57,335.39,97.15,,,2.819,6.266,2013.95,L08,L08,L08_WP003,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,67,-119.04600000000003,0,60,3,34,280.46,137.41,,,2.639,8.235,1696.01,L02,L01,L02_WP002,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,68,68.709,1,28,2,2,136.91,125.81,11.1,1.0882,1.417,3.881,818.65,L02,L01,L02_WP004,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,69,-118.562,0,60,1,52,195.62,55.93,,,2.288,9.21,1041.39,L02,L08,L02_WP018,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,70,75.04299999999999,1,18,2,3,83.57,63.19,20.38,1.3225,0.837,2.515,492.89,L02,L02,L02_WP010,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,71,58.346000000000004,1,29,0,19,168.54,47.92,120.62,3.5171,1.854,4.987,967.51,L08,L01,L08_WP017,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,72,-114.10799999999999,0,60,0,52,201.08,51.09,,,2.578,9.377,1072.86,L02,L08,L02_WP019,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,73,63.647,1,25,0,21,103.53,39.4,64.13,2.6277,0.91,3.791,584.64,L02,L08,L02_WP021,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,74,24.012000000000015,1,57,0,39,255.88,113.12,142.76,2.262,2.463,9.111,1468.87,L02,L08,L02_WP007,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,75,-123.19499999999995,0,60,0,50,311.95,75.43,,,2.259,8.015,2023.99,L08,L08,L08_WP007,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,76,90.31599999999999,1,11,0,2,54.84,46.12,8.72,1.1891,0.557,1.601,341.13,L02,L02,L02_WP013,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,77,-130.6509999999999,0,60,0,58,306.51,94.04,,,2.108,7.949,2022.01,L08,L02,L08_WP010,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,78,17.546000000000006,1,56,1,46,202.54,60.55,141.99,3.345,2.383,8.717,1088.07,L02,L08,L02_WP017,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,79,99.314,1,1,0,0,4.86,4.86,0,1,0.045,0.153,31.36,L02,L02,L02_WP021,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,80,95.208,1,5,0,1,27.92,16.55,11.37,1.687,0.296,0.889,156.32,L02,L02,L02_WP019,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,81,-116.49000000000004,0,60,1,38,314.9,134.68,,,2.836,8.879,1816.42,L02,L08,L02_WP003,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,82,65.176,1,30,0,11,178.24,100.09,78.15,1.7808,1.846,4.779,1092.78,L02,L01,L02_WP009,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,83,-143.53599999999992,0,60,3,54,325.36,139.44,,,2.718,6.132,1945.6,L08,L01,L08_WP001,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,84,95.00299999999999,1,7,0,0,35.97,35.97,0,1,0.396,1.082,218.04,L02,L02,L02_WP015,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,85,-133.887,0,60,2,52,298.87,60.28,,,3.099,7.442,1730.13,L08,L02,L08_WP016,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,86,78.60499999999999,1,20,0,7,103.95,63.19,40.76,1.645,1.033,3.253,614.8,L02,L02,L02_WP010,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,87,-136.84499999999997,0,60,3,44,358.45,62.45,,,3.02,6.92,2141.62,L08,L08,L08_WP009,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,88,27.39400000000002,1,54,1,35,218.06,113.12,104.94,1.9277,2.167,8.145,1219.62,L02,L08,L02_WP007,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,89,55.591000000000015,1,32,2,11,170.09,103.4,66.69,1.645,1.602,3.905,1021.41,L08,L08,L08_WP002,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,90,-122.05999999999996,0,60,0,46,340.6,112.41,,,2.894,6.814,2043.83,L08,L02,L08_WP007,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,91,78.812,1,17,2,0,77.88,77.88,0,1,0.808,2.238,482.22,L02,L01,L02_WP013,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,92,51.382999999999996,1,36,1,18,184.17,92.64,91.53,1.988,1.611,4.895,1157.34,L08,L01,L08_WP009,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,93,-126.26900000000003,0,60,1,50,292.69,76.65,,,2.684,8.456,1649.27,L08,L02,L08_WP013,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,94,83.353,1,23,0,0,120.47,120.47,0,1,1.244,3.443,726.53,L02,L01,L02_WP005,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,95,93.781,1,8,0,0,46.19,46.19,0,1,0.503,1.141,273.83,L08,L08,L08_WP012,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,96,24.648999999999972,1,52,1,32,279.51,109.25,170.26,2.5584,2.794,6.348,1734.17,L08,L08,L08_WP001,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,97,89.027,1,9,1,0,41.73,41.73,0,1,0.443,1.254,265.49,L02,L01,L02_WP020,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,98,79.847,1,19,1,2,93.53,83.27,10.26,1.1232,0.991,2.701,575.45,L02,L01,L02_WP012,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,99,93.281,1,3,1,0,11.19,11.19,0,1,0.126,0.236,69.04,L08,L08,L08_WP018,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,100,51.24500000000002,1,40,0,20,207.55,105.65,101.9,1.9645,2.058,6.666,1225.55,L02,L02,L02_WP002,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,101,-138.8669999999999,0,60,2,54,328.67,116.6,,,2.749,6.087,1979.58,L08,L01,L08_WP005,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,102,83.775,1,15,1,1,72.25,63.53,8.72,1.1373,0.783,2.122,451.69,L02,L01,L02_WP016,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,103,42.618,1,44,1,20,235.82,134.68,101.14,1.751,2.256,5.951,1495.96,L02,L08,L02_WP003,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,104,75.786,1,21,2,0,100.14,100.14,0,1,1.005,2.883,585.19,L02,L02,L02_WP003,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,105,-122.213,0,60,0,44,362.13,99.43,,,3.233,7.817,2238.05,L08,L02,L08_WP009,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,106,29.30300000000001,1,45,1,41,156.97,34.54,122.43,4.5446,1.595,6.758,844.49,L02,L08,L02_WP022,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,107,-136.596,0,60,4,53,215.96,34.54,,,2.8,9.152,1161.69,L02,L08,L02_WP022,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,108,-129.0859999999999,0,60,0,55,320.86,110.65,,,3.247,6.743,2041.67,L08,L01,L08_WP006,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,109,-120.15300000000003,0,60,2,48,201.53,70.51,,,2.685,9.3,1076.05,L02,L08,L02_WP015,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,110,96.17,1,5,0,0,28.3,28.3,0,1,0.322,0.719,171.98,L08,L08,L08_WP015,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,111,75.246,1,14,1,8,89.54,43.3,46.24,2.0679,0.659,1.69,532.89,L08,L02,L08_WP019,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,112,99.314,1,1,0,0,4.86,4.86,0,1,0.045,0.153,31.36,L02,L02,L02_WP021,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,113,90.627,1,13,0,0,67.73,67.73,0,1,0.735,1.956,420.84,L02,L01,L02_WP015,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,114,80.444,1,17,1,2,91.56,80.46,11.1,1.138,0.951,2.24,545.24,L08,L08,L08_WP006,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,115,-120.025,0,60,1,53,200.25,51.09,,,3.053,9.882,1024.77,L02,L08,L02_WP019,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,116,85.45200000000001,1,16,0,2,93.48,80.46,13.02,1.1618,0.9,2.305,543.91,L08,L08,L08_WP006,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,117,20.83999999999999,1,54,2,32,263.6,118.06,145.54,2.2328,2.166,8.059,1507.97,L02,L08,L02_WP006,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,118,-131.149,0,60,2,47,321.49,128.67,,,3.176,7.273,1971.43,L08,L02,L08_WP004,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,119,54.352,1,31,1,24,104.48,31.76,72.72,3.2897,1.587,4.894,552.25,L02,L01,L02_WP022,L01_WP006,1,0
DQN,DQN,0,0,1,43,train,120,90.567,1,13,0,0,68.33,68.33,0,1,0.715,1.981,401.46,L02,L02,L02_WP009,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,121,86.99499999999999,1,18,0,0,94.05,94.05,0,1,0.963,2.705,554.44,L02,L02,L02_WP004,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,122,-119.11700000000005,0,60,2,36,311.17,139.44,,,3.182,7.708,1887.44,L08,L01,L08_WP001,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,123,96.87,1,4,0,0,23.3,23.3,0,1,0.257,0.556,137.79,L08,L08,L08_WP016,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,124,47.69800000000001,1,30,1,24,173.02,28.3,144.72,6.1138,1.942,5.195,998.18,L08,L08,L08_WP015,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,125,79.09400000000001,1,22,0,4,125.06,103.4,21.66,1.2095,1.206,3.029,748.49,L08,L08,L08_WP002,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,126,-129.50600000000009,0,60,3,40,325.06,109.25,,,2.777,8.569,1943.26,L08,L08,L08_WP001,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,127,-120.96400000000003,0,60,3,36,279.64,121.88,,,3.042,8.451,1602.18,L08,L01,L08_WP004,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,128,-120.32000000000002,0,60,2,48,203.2,66.31,,,3.025,9.541,1059.76,L02,L08,L02_WP016,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,129,17.233999999999995,1,52,2,44,183.66,44.51,139.15,4.1263,2.527,8.268,965.41,L02,L08,L02_WP020,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,130,-128.282,0,60,4,42,242.82,87.25,,,3.031,8.271,1339.2,L08,L01,L08_WP010,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,131,-111.055,0,60,1,38,260.55,125.81,,,2.748,9.303,1458.1,L02,L01,L02_WP004,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,132,96.17,1,5,0,0,28.3,28.3,0,1,0.322,0.719,171.98,L08,L08,L08_WP015,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,133,-114.02199999999999,0,60,1,37,300.22,127.34,,,3.156,8.089,1785.34,L08,L01,L08_WP003,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,134,-109.91300000000001,0,60,0,46,219.13,91.43,,,3.115,9.694,1169.39,L02,L08,L02_WP011,L08_WP020,0,1
DQN,DQN,0,0,1,43,train,135,-130.91000000000003,0,60,3,52,219.1,36.51,,,3.176,8.829,1177.66,L08,L01,L08_WP019,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,136,81.095,1,17,1,2,85.05,73.67,11.38,1.1545,0.863,2.475,494.49,L02,L02,L02_WP008,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,137,-120.16200000000003,0,60,2,36,321.62,146.23,,,3.204,7.493,1966.38,L08,L02,L08_WP001,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,138,-119.215,0,60,1,52,202.15,53.49,,,3.118,9.75,1026.99,L08,L01,L08_WP016,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,139,-132.08399999999997,0,60,1,52,330.84,54.71,,,3.402,7.143,1925.82,L08,L02,L08_WP017,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,140,-115.95800000000003,0,60,2,36,279.58,131.9,,,2.462,9.014,1587.25,L02,L01,L02_WP003,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,141,-124.287,0,60,1,50,272.87,65.28,,,3.196,8.381,1524.3,L08,L02,L08_WP015,L02_WP022,0,1
DQN,DQN,0,0,1,43,train,142,93.588,1,9,0,0,46.12,46.12,0,1,0.469,1.364,279.42,L02,L02,L02_WP013,L02_WP022,1,0
DQN,DQN,0,0,1,43,train,143,92.29400000000001,1,10,0,0,57.06,57.06,0,1,0.572,1.395,341.29,L08,L08,L08_WP010,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,144,82.43100000000001,1,17,1,0,91.69,91.69,0,1,0.895,2.283,544.12,L08,L08,L08_WP004,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,145,95.417,1,6,0,0,33.83,33.83,0,1,0.36,0.829,206.05,L08,L08,L08_WP014,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,146,-108.774,0,60,0,43,237.74,110.65,,,3.177,9.627,1272.78,L08,L01,L08_WP006,L01_WP006,0,1
DQN,DQN,0,0,1,43,train,147,87.636,1,7,0,2,89.64,51.09,38.55,1.7546,0.298,1.006,586.91,L02,L08,L02_WP019,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,148,93.016,1,9,0,0,51.84,51.84,0,1,0.545,1.262,307.59,L08,L08,L08_WP011,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,149,99.168,1,1,0,0,6.32,6.32,0,1,0.049,0.13,34.54,L08,L08,L08_WP019,L08_WP020,1,0
DQN,DQN,0,0,1,43,train,150,95.00299999999999,1,7,0,0,35.97,35.97,0,1,0.396,1.082,218.04,L02,L02,L02_WP015,L02_WP022,1,0
DQN,DQN,0,0,2,44,train,1,-225.053,0,60,27,21,270.53,103.26,,,3.103,5.098,1622.99,L02,L02,L02_WP002,L02_WP022,0,1
DQN,DQN,0,0,2,44,train,2,-255.22799999999987,0,60,37,17,112.28,116.01,,,1.348,2.953,703.67,L02,L01,L02_WP006,L01_WP006,0,1
DQN,DQN,0,0,2,44,train,3,-237.6099999999999,0,60,30,25,206.1,141.27,,,2.37,4.38,1228.25,L02,L08,L02_WP001,L08_WP020,0,1
DQN,DQN,0,0,2,44,train,4,-233.89299999999992,0,60,31,20,168.93,71.66,,,1.511,4.262,983.47,L08,L08,L08_WP008,L08_WP020,0,1
DQN,DQN,0,0,2,44,train,5,-258.0769999999999,0,60,36,15,210.77,66.48,,,1.939,3.699,1217.3,L08,L02,L08_WP015,L02_WP022,0,1
DQN,DQN,0,0,2,44,train,6,-283.45799999999986,0,60,44,13,84.58,109.66,,,0.866,2.4,489.29,L02,L08,L02_WP007,L08_WP020,0,1
DQN,DQN,0,0,2,44,train,7,-280.2959999999998,0,60,41,12,212.96,83.67,,,1.924,2.424,1249.23,L08,L08,L08_WP006,L08_WP020,0,1
DQN,DQN,0,0,2,44,train,8,-292.4999999999998,0,60,47,8,75,87.36,,,0.674,1.618,438.48,L08,L01,L08_WP011,L01_WP006,0,1
DQN,DQN,0,0,2,44,train,9,-307.1969999999997,0,60,51,5,51.97,31.19,,,0.437,0.926,309.33,L08,L08,L08_WP015,L08_WP020,0,1
DQN,DQN,0,0,2,44,train,10,-297.7849999999998,0,60,45,10,207.85,93.26,,,2.476,2.379,1221.68,L02,L02,L02_WP004,L02_WP022,0,1
DQN,DQN,0,0,2,44,train,11,-318.2099999999997,0,60,54,3,32.1,110.98,,,0.282,0.833,204.56,L08,L08,L08_WP001,L08_WP020,0,1
DQN,DQN,0,0,2,44,train,12,-309.01599999999974,0,60,51,7,50.16,106.95,,,0.42,0.735,303.41,L08,L02,L08_WP008,L02_WP022,0,1
DQN,DQN,0,0,2,44,train,13,-318.47199999999975,0,60,54,3,34.72,48.58,,,0.308,0.732,203.81,L08,L08,L08_WP012,L08_WP020,0,1
DQN,DQN,0,0,2,44,train,14,-325.02299999999974,0,60,56,1,20.23,55.33,,,0.216,0.456,124.42,L02,L01,L02_WP018,L01_WP006,0,1
DQN,DQN,0,0,2,44,train,15,-326.14599999999973,0,60,56,2,21.46,64.95,,,0.194,0.566,123.29,L02,L08,L02_WP016,L08_WP020,0,1
DQN,DQN,0,0,2,44,train,16,-332.91599999999966,0,60,58,0,9.16,119.4,,,0.096,0.28,61.46,L02,L08,L02_WP005,L08_WP020,0,1
DQN,DQN,0,0,2,44,train,17,-311.0569999999997,0,60,53,0,40.57,66.48,,,0.425,0.997,236.69,L08,L02,L08_WP015,L02_WP022,0,1
DQN,DQN,0,0,2,44,train,18,-157.38300000000004,0,60,7,44,363.83,77.93,,,2.99,8.168,1991.1,L08,L02,L08_WP013,L02_WP022,0,1
DQN,DQN,0,0,2,44,train,19,-132.80199999999996,0,60,1,58,278.02,10.86,,,3.987,8.22,1848.37,L02,L02,L02_WP020,L02_WP022,0,1
DQN,DQN,0,0,2,44,train,20,-136.033,0,60,2,56,280.33,98.5,,,3.888,11.293,1785.97,L02,L02,L02_WP003,L02_WP022,0,1
DQN,DQN,0,0,2,44,train,21,-133.574,0,60,1,54,325.74,70.18,,,3.282,10.118,1823.83,L02,L08,L02_WP015,L08_WP020,0,1
DQN,DQN,0,0,2,44,train,22,-275.78399999999976,0,60,42,15,87.84,141.27,,,0.919,2.36,553.81,L02,L08,L02_WP001,L08_WP020,0,1
DQN,DQN,0,0,2,44,train,23,-127.21499999999993,0,60,0,52,332.15,46.74,,,3.083,7.76,1988.66,L02,L02,L02_WP013,L02_WP022,0,1
DQN,DQN,0,0,2,44,train,24,-139.8239999999999,0,60,2,54,338.24,92.37,,,3.243,8.59,2158.12,L08,L01,L08_WP010,L01_WP006,0,1
DQN,DQN,0,0,2,44,train,25,-139.36999999999992,0,60,2,54,333.7,83.87,,,3.144,7.976,2164.91,L08,L02,L08_WP012,L02_WP022,0,1
DQN,DQN,0,0,2,44,train,26,98.296,1,2,0,0,13.04,13.04,0,1,0.113,0.271,69.04,L08,L08,L08_WP018,L08_WP020,1,0
DQN,DQN,0,0,2,44,train,27,-137.36199999999994,0,60,3,48,323.62,108.62,,,3.592,9.246,1900.12,L02,L02,L02_WP001,L02_WP022,0,1
DQN,DQN,0,0,2,44,train,28,-135.21100000000007,0,60,1,56,322.11,112.48,,,4.037,7.455,2000.11,L08,L02,L08_WP007,L02_WP022,0,1
DQN,DQN,0,0,2,44,train,29,-145.52000000000007,0,60,4,53,305.2,132.78,,,3.849,7.101,1898.57,L08,L01,L08_WP003,L01_WP006,0,1
DQN,DQN,0,0,2,44,train,30,-130.95100000000002,0,60,0,55,339.51,119.4,,,3.984,8.758,1829.04,L02,L08,L02_WP005,L08_WP020,0,1
DQN,DQN,0,0,2,44,train,31,90.434,1,12,0,0,71.66,71.66,0,1,0.575,1.557,408.67,L08,L08,L08_WP008,L08_WP020,1,0
DQN,DQN,0,0,2,44,train,32,-138.394,0,60,3,50,313.94,79.39,,,3.169,9.155,1766.22,L02,L08,L02_WP013,L08_WP020,0,1
